,model,scenario,region,variable,item,unit,year,value,BAU_ref_year,percent_change_BAU_ref_year,diff_BAU_ref_year,percent_change_BAU,diff_BAU,percent_change_ELM,diff_ELM
146,GLOBIOM,BAU_PROD,WLD,CALI,VFN,kcal/cap/d,2020.0,102.2659621,2020.0,0.0,0.0,0.0,0.0,0.0251520324482372,0.0257154999999897
147,GLOBIOM,BAU_PROD,WLD,CALI,VFN,kcal/cap/d,2050.0,116.9250113,2020.0,14.334240737564038,14.659049199999998,0.7951299239228685,0.9223716999999994,140.8132596123883,68.37078654999999
148,GLOBIOM,BAU_WAST,WLD,CALI,VFN,kcal/cap/d,2020.0,102.2659621,2020.0,0.0,0.0,0.0,0.0,0.0251520324482372,0.0257154999999897
149,GLOBIOM,BAU_WAST,WLD,CALI,VFN,kcal/cap/d,2050.0,94.01655127,2020.0,-8.066624183257943,-8.249410830000002,-18.953093141511584,-21.98608833,93.63207167672878,45.46232651999999
150,GLOBIOM,EL2,WLD,CALI,VFN,kcal/cap/d,2020.0,102.2659621,2020.0,0.0,0.0,0.0,0.0,0.0251520324482372,0.0257154999999897
151,GLOBIOM,EL2,WLD,CALI,VFN,kcal/cap/d,2050.0,48.49949324,2020.0,-52.575136199691606,-53.76646886,-58.19104340449852,-67.50314635999999,-0.1127224464643592,-0.0547315100000034
152,GLOBIOM,ELM,WLD,CALI,VFN,kcal/cap/d,2020.0,102.2402466,2020.0,-0.0251457077916541,-0.0257154999999897,-0.0251457077916541,-0.0257154999999897,0.0,0.0
153,GLOBIOM,ELM,WLD,CALI,VFN,kcal/cap/d,2050.0,48.55422475,2020.0,-52.52161740528914,-53.71173734999999,-58.143862141909395,-67.44841484999999,0.0,0.0
154,GLOBIOM,BAU,WLD,CALO,AGR,kcal/cap/d,2020.0,1843.950959,2020.0,0.0,0.0,0.0,0.0,0.0521887506785034,0.9618330000000695
155,GLOBIOM,BAU,WLD,CALO,AGR,kcal/cap/d,2050.0,1931.297731,2020.0,4.736935739731899,87.3467720000001,0.0,0.0,72.72546023103087,813.1662590000001
156,GLOBIOM,BAU_DIET,WLD,CALO,AGR,kcal/cap/d,2020.0,1843.950959,2020.0,0.0,0.0,0.0,0.0,0.0521887506785034,0.9618330000000695
157,GLOBIOM,BAU_DIET,WLD,CALO,AGR,kcal/cap/d,2050.0,1355.448838,2020.0,-26.492142788055567,-488.502121,-29.81668148607171,-575.8488930000001,21.22445990859293,237.317366
158,GLOBIOM,BAU_MITI,WLD,CALO,AGR,kcal/cap/d,2020.0,1842.989126,2020.0,-0.0521615282285861,-0.9618330000000695,-0.0521615282285861,-0.9618330000000695,0.0,0.0
159,GLOBIOM,BAU_MITI,WLD,CALO,AGR,kcal/cap/d,2050.0,1781.069926,2020.0,-3.410125019490831,-62.88103300000011,-7.778593770843104,-150.22780500000022,59.289848340839825,662.9384539999999
160,GLOBIOM,BAU_PROD,WLD,CALO,AGR,kcal/cap/d,2020.0,1843.950959,2020.0,0.0,0.0,0.0,0.0,0.0521887506785034,0.9618330000000695
161,GLOBIOM,BAU_PROD,WLD,CALO,AGR,kcal/cap/d,2050.0,1948.311496,2020.0,5.659615647077522,104.36053700000002,0.8809498777379302,17.01376499999992,74.24708496175842,830.180024
162,GLOBIOM,BAU_WAST,WLD,CALO,AGR,kcal/cap/d,2020.0,1843.950959,2020.0,0.0,0.0,0.0,0.0,0.0521887506785034,0.9618330000000695
163,GLOBIOM,BAU_WAST,WLD,CALO,AGR,kcal/cap/d,2050.0,1714.559197,2020.0,-7.017093451887186,-129.39176199999997,-11.222429898873012,-216.73853400000007,53.341466539097645,596.427725
164,GLOBIOM,EL2,WLD,CALO,AGR,kcal/cap/d,2020.0,1843.950959,2020.0,0.0,0.0,0.0,0.0,0.0521887506785034,0.9618330000000695
165,GLOBIOM,EL2,WLD,CALO,AGR,kcal/cap/d,2050.0,1224.74862,2020.0,-33.58019561083132,-619.2023389999999,-36.58416305569615,-706.549111,9.53529622140893,106.61714800000004
166,GLOBIOM,ELM,WLD,CALO,AGR,kcal/cap/d,2020.0,1842.989126,2020.0,-0.0521615282285861,-0.9618330000000695,-0.0521615282285861,-0.9618330000000695,0.0,0.0
167,GLOBIOM,ELM,WLD,CALO,AGR,kcal/cap/d,2050.0,1118.131472,2020.0,-39.362190380248606,-725.819487,-42.10465563892903,-813.1662590000001,0.0,0.0
168,GLOBIOM,BAU,WLD,CALO,CRP,kcal/cap/d,2020.0,1436.59335,2020.0,0.0,0.0,0.0,0.0,0.0552449450480494,0.7932070000001659
169,GLOBIOM,BAU,WLD,CALO,CRP,kcal/cap/d,2050.0,1471.744924,2020.0,2.4468701598820557,35.15157399999998,0.0,0.0,67.82933829936161,594.8154557
170,GLOBIOM,BAU_DIET,WLD,CALO,CRP,kcal/cap/d,2020.0,1436.59335,2020.0,0.0,0.0,0.0,0.0,0.0552449450480494,0.7932070000001659
171,GLOBIOM,BAU_DIET,WLD,CALO,CRP,kcal/cap/d,2050.0,1068.216481,2020.0,-25.642389963729133,-368.37686900000017,-27.418368252513854,-403.52844300000015,21.81327228868537,191.28701269999988
172,GLOBIOM,BAU_MITI,WLD,CALO,CRP,kcal/cap/d,2020.0,1435.800143,2020.0,-0.0552144418599853,-0.7932070000001659,-0.0552144418599853,-0.7932070000001659,0.0,0.0
173,GLOBIOM,BAU_MITI,WLD,CALO,CRP,kcal/cap/d,2050.0,1376.25562,2020.0,-4.200056334661453,-60.33773000000019,-6.488169413248146,-95.48930400000016,56.94028650536567,499.32615169999985
174,GLOBIOM,BAU_PROD,WLD,CALO,CRP,kcal/cap/d,2020.0,1436.59335,2020.0,0.0,0.0,0.0,0.0,0.0552449450480494,0.7932070000001659
175,GLOBIOM,BAU_PROD,WLD,CALO,CRP,kcal/cap/d,2050.0,1486.996949,2020.0,3.50855021012035,50.403598999999986,1.0363225822139817,15.252025000000003,69.56859163173819,610.0674807
176,GLOBIOM,BAU_WAST,WLD,CALO,CRP,kcal/cap/d,2020.0,1436.59335,2020.0,0.0,0.0,0.0,0.0,0.0552449450480494,0.7932070000001659
177,GLOBIOM,BAU_WAST,WLD,CALO,CRP,kcal/cap/d,2050.0,1293.617032,2020.0,-9.95245578715786,-142.976318,-12.103176922524923,-178.12789199999995,47.51665655708699,416.68756370000006
178,GLOBIOM,EL2,WLD,CALO,CRP,kcal/cap/d,2020.0,1436.59335,2020.0,0.0,0.0,0.0,0.0,0.0552449450480494,0.7932070000001659
179,GLOBIOM,EL2,WLD,CALO,CRP,kcal/cap/d,2050.0,953.9391647,2020.0,-33.59713347552389,-482.6541853000001,-35.183118409722475,-517.8057593000001,8.781743479243499,77.00969639999994
180,GLOBIOM,ELM,WLD,CALO,CRP,kcal/cap/d,2020.0,1435.800143,2020.0,-0.0552144418599853,-0.7932070000001659,-0.0552144418599853,-0.7932070000001659,0.0,0.0
181,GLOBIOM,ELM,WLD,CALO,CRP,kcal/cap/d,2050.0,876.9294683,2020.0,-38.957710732824985,-559.6638817,-40.41566211646061,-594.8154557,0.0,0.0
182,GLOBIOM,BAU,WLD,CALO,LSP,kcal/cap/d,2020.0,407.3576092,2020.0,0.0,0.0,0.0,0.0,0.0414122943108803,0.1686263000000281
183,GLOBIOM,BAU,WLD,CALO,LSP,kcal/cap/d,2050.0,459.5528075,2020.0,12.813114845824256,52.19519829999996,0.0,0.0,90.52611499032156,218.3508035
184,GLOBIOM,BAU_DIET,WLD,CALO,LSP,kcal/cap/d,2020.0,407.3576092,2020.0,0.0,0.0,0.0,0.0,0.0414122943108803,0.1686263000000281
185,GLOBIOM,BAU_DIET,WLD,CALO,LSP,kcal/cap/d,2050.0,287.2323564,2020.0,-29.488893809032103,-120.1252528,-37.49742103359905,-172.32045109999996,19.083735473441603,46.03035240000003
186,GLOBIOM,BAU_MITI,WLD,CALO,LSP,kcal/cap/d,2020.0,407.1889829,2020.0,-0.0413951516288573,-0.1686263000000281,-0.0413951516288573,-0.1686263000000281,0.0,0.0
187,GLOBIOM,BAU_MITI,WLD,CALO,LSP,kcal/cap/d,2050.0,404.8143059,2020.0,-0.6243416699628428,-2.543303299999991,-11.911253876955143,-54.73850159999995,67.83206573192486,163.61230190000003
188,GLOBIOM,BAU_PROD,WLD,CALO,LSP,kcal/cap/d,2020.0,407.3576092,2020.0,0.0,0.0,0.0,0.0,0.0414122943108803,0.1686263000000281
189,GLOBIOM,BAU_PROD,WLD,CALO,LSP,kcal/cap/d,2050.0,461.3145463,2020.0,13.24559450502588,53.956937100000005,0.3833593813916687,1.761738800000046,91.25651472613802,220.11254230000003
190,GLOBIOM,BAU_WAST,WLD,CALO,LSP,kcal/cap/d,2020.0,407.3576092,2020.0,0.0,0.0,0.0,0.0,0.0414122943108803,0.1686263000000281
191,GLOBIOM,BAU_WAST,WLD,CALO,LSP,kcal/cap/d,2050.0,420.9421648,2020.0,3.3347985389737476,13.584555599999987,-8.40178583829019,-38.61064269999997,74.51851884282024,179.7401608
192,GLOBIOM,EL2,WLD,CALO,LSP,kcal/cap/d,2020.0,407.3576092,2020.0,0.0,0.0,0.0,0.0,0.0414122943108803,0.1686263000000281
193,GLOBIOM,EL2,WLD,CALO,LSP,kcal/cap/d,2050.0,270.8094557,2020.0,-33.52046222191938,-136.5481535,-41.071091008403855,-188.74335179999997,12.274960907870408,29.607451700000013
194,GLOBIOM,ELM,WLD,CALO,LSP,kcal/cap/d,2020.0,407.1889829,2020.0,-0.0413951516288573,-0.1686263000000281,-0.0413951516288573,-0.1686263000000281,0.0,0.0
195,GLOBIOM,ELM,WLD,CALO,LSP,kcal/cap/d,2050.0,241.202004,2020.0,-40.788634223946154,-166.15560520000002,-47.513756838489115,-218.3508035,0.0,0.0
196,GLOBIOM,BAU,WLD,CALO,RUM,kcal/cap/d,2020.0,55.64815828,2020.0,0.0,0.0,0.0,0.0,0.0285286311475936,0.0158711299999936
197,GLOBIOM,BAU,WLD,CALO,RUM,kcal/cap/d,2050.0,61.8170768,2020.0,11.08557535536108,6.168918520000005,0.0,0.0,117.3461858139384,33.37531852000001
198,GLOBIOM,BAU_DIET,WLD,CALO,RUM,kcal/cap/d,2020.0,55.64815828,2020.0,0.0,0.0,0.0,0.0,0.0285286311475936,0.0158711299999936
199,GLOBIOM,BAU_DIET,WLD,CALO,RUM,kcal/cap/d,2050.0,32.35311911,2020.0,-41.86129404820259,-23.295039169999995,-47.66313649111276,-29.46395769,13.752176611213374,3.911360830000003
200,GLOBIOM,BAU_MITI,WLD,CALO,RUM,kcal/cap/d,2020.0,55.63228715,2020.0,-0.028520494640876,-0.0158711299999936,-0.028520494640876,-0.0158711299999936,0.0,0.0
201,GLOBIOM,BAU_MITI,WLD,CALO,RUM,kcal/cap/d,2050.0,48.57701495,2020.0,-12.706877547358786,-7.071143329999998,-21.41812996566671,-13.240061850000004,70.7946972608896,20.13525667
202,GLOBIOM,BAU_PROD,WLD,CALO,RUM,kcal/cap/d,2020.0,55.64815828,2020.0,0.0,0.0,0.0,0.0,0.0285286311475936,0.0158711299999936
203,GLOBIOM,BAU_PROD,WLD,CALO,RUM,kcal/cap/d,2050.0,61.92515413,2020.0,11.279790821497796,6.276995850000006,0.1748341002109637,0.1080773300000004,117.72618106224904,33.48339585000001
204,GLOBIOM,BAU_WAST,WLD,CALO,RUM,kcal/cap/d,2020.0,55.64815828,2020.0,0.0,0.0,0.0,0.0,0.0285286311475936,0.0158711299999936
205,GLOBIOM,BAU_WAST,WLD,CALO,RUM,kcal/cap/d,2050.0,57.45874024,2020.0,3.2536242275797385,1.8105819600000004,-7.050376345197877,-4.358336560000005,102.02246174212264,29.01698196
206,GLOBIOM,EL2,WLD,CALO,RUM,kcal/cap/d,2020.0,55.64815828,2020.0,0.0,0.0,0.0,0.0,0.0285286311475936,0.0158711299999936
207,GLOBIOM,EL2,WLD,CALO,RUM,kcal/cap/d,2050.0,31.42726527,2020.0,-43.525057717327925,-24.22089301,-49.160868004680545,-30.389811530000003,10.49691429274042,2.985506990000001
208,GLOBIOM,ELM,WLD,CALO,RUM,kcal/cap/d,2020.0,55.63228715,2020.0,-0.028520494640876,-0.0158711299999936,-0.028520494640876,-0.0158711299999936,0.0,0.0
209,GLOBIOM,ELM,WLD,CALO,RUM,kcal/cap/d,2050.0,28.44175828,2020.0,-48.89002770425559,-27.2064,-53.99045093636651,-33.37531852000001,0.0,0.0
210,GLOBIOM,BAU,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4538682,2020.0,0.0,0.0,0.0,0.0,0.0248312700056646,0.0299028000000021
211,GLOBIOM,BAU,WLD,CALO,VFN,kcal/cap/d,2050.0,133.5351767,2020.0,10.860015286748585,13.081308499999992,0.0,0.0,155.45458858273793,81.26162880999999
212,GLOBIOM,BAU_DIET,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4538682,2020.0,0.0,0.0,0.0,0.0,0.0248312700056646,0.0299028000000021
213,GLOBIOM,BAU_DIET,WLD,CALO,VFN,kcal/cap/d,2050.0,68.3349046,2020.0,-43.268816833231426,-52.1189636,-48.826289604932235,-65.20027209999999,30.725591352242148,16.06135671
214,GLOBIOM,BAU_MITI,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4239654,2020.0,-0.0248251056166597,-0.0299028000000021,-0.0248251056166597,-0.0299028000000021,0.0,0.0
215,GLOBIOM,BAU_MITI,WLD,CALO,VFN,kcal/cap/d,2050.0,131.9350444,2020.0,9.531596096969515,11.481176200000007,-1.1982852305612626,-1.6001322999999843,152.39351397695995,79.66149651
216,GLOBIOM,BAU_PROD,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4538682,2020.0,0.0,0.0,0.0,0.0,0.0248312700056646,0.0299028000000021
217,GLOBIOM,BAU_PROD,WLD,CALO,VFN,kcal/cap/d,2050.0,134.538921,2020.0,11.693317126697291,14.085052799999984,0.7516703274785826,1.003744299999994,157.37476492529686,82.26537310999998
218,GLOBIOM,BAU_WAST,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4538682,2020.0,0.0,0.0,0.0,0.0,0.0248312700056646,0.0299028000000021
219,GLOBIOM,BAU_WAST,WLD,CALO,VFN,kcal/cap/d,2050.0,100.3651927,2020.0,-16.677484750132756,-20.088675500000008,-24.839884755250413,-33.169984,91.99996317678676,48.09164480999999
220,GLOBIOM,EL2,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4538682,2020.0,0.0,0.0,0.0,0.0,0.0248312700056646,0.0299028000000021
221,GLOBIOM,EL2,WLD,CALO,VFN,kcal/cap/d,2050.0,52.2409696,2020.0,-56.62989459727454,-68.2128986,-60.87849592069323,-81.2942071,-0.0623227068278559,-0.0325782900000035
222,GLOBIOM,ELM,WLD,CALO,VFN,kcal/cap/d,2020.0,120.4239654,2020.0,-0.0248251056166597,-0.0299028000000021,-0.0248251056166597,-0.0299028000000021,0.0,0.0
223,GLOBIOM,ELM,WLD,CALO,VFN,kcal/cap/d,2050.0,52.27354789,2020.0,-56.60284831765991,-68.18032031,-60.85409913566243,-81.26162880999999,0.0,0.0
224,GLOBIOM,BAU,WLD,CONS,AGR,1000 t,2020.0,7387363.067,2020.0,0.0,0.0,0.0,0.0,0.0609695283430776,4501.296000000089
225,GLOBIOM,BAU,WLD,CONS,AGR,1000 t,2050.0,10177093.17,2020.0,37.76354401020264,2789730.103,0.0,0.0,54.73886358228079,3600146.09
226,GLOBIOM,BAU_DIET,WLD,CONS,AGR,1000 t,2020.0,7387363.067,2020.0,0.0,0.0,0.0,0.0,0.0609695283430776,4501.296000000089
227,GLOBIOM,BAU_DIET,WLD,CONS,AGR,1000 t,2050.0,7470449.608,2020.0,1.124711757719816,83086.5410000002,-26.59544839363989,-2706643.562,13.585368973350471,893502.5279999999
228,GLOBIOM,BAU_MITI,WLD,CONS,AGR,1000 t,2020.0,7382861.771,2020.0,-0.0609323781595055,-4501.296000000089,-0.0609323781595055,-4501.296000000089,0.0,0.0
229,GLOBIOM,BAU_MITI,WLD,CONS,AGR,1000 t,2050.0,9300691.367,2020.0,25.90001713259507,1913328.3000000007,-8.61151399874626,-876401.8029999994,41.41350468339181,2723744.2870000005
230,GLOBIOM,BAU_PROD,WLD,CONS,AGR,1000 t,2020.0,7387363.067,2020.0,0.0,0.0,0.0,0.0,0.0609695283430776,4501.296000000089
231,GLOBIOM,BAU_PROD,WLD,CONS,AGR,1000 t,2050.0,10272925.36,2020.0,39.0607889016591,2885562.2929999996,0.941645992614996,95832.18999999948,56.19595589022133,3695978.2799999993
232,GLOBIOM,BAU_WAST,WLD,CONS,AGR,1000 t,2020.0,7387363.067,2020.0,0.0,0.0,0.0,0.0,0.0609695283430776,4501.296000000089
233,GLOBIOM,BAU_WAST,WLD,CONS,AGR,1000 t,2050.0,9157619.198,2020.0,23.96330212749243,1770256.131000001,-10.01733947965811,-1019473.9719999993,39.23814631027867,2580672.1180000007
234,GLOBIOM,EL2,WLD,CONS,AGR,1000 t,2020.0,7387363.067,2020.0,0.0,0.0,0.0,0.0,0.0609695283430776,4501.296000000089
235,GLOBIOM,EL2,WLD,CONS,AGR,1000 t,2050.0,6952543.617,2020.0,-5.885989981220456,-434819.4500000002,-31.684386682292704,-3224549.5530000003,5.710803697085541,375596.53699999955
236,GLOBIOM,ELM,WLD,CONS,AGR,1000 t,2020.0,7382861.771,2020.0,-0.0609323781595055,-4501.296000000089,-0.0609323781595055,-4501.296000000089,0.0,0.0
237,GLOBIOM,ELM,WLD,CONS,AGR,1000 t,2050.0,6576947.08,2020.0,-10.97030130575549,-810415.9869999997,-35.37499391881857,-3600146.09,0.0,0.0
238,GLOBIOM,BAU,WLD,CONS,CRP,1000 t,2020.0,6225545.294,2020.0,0.0,0.0,0.0,0.0,0.0661964698291841,4118.3650000002235
239,GLOBIOM,BAU,WLD,CONS,CRP,1000 t,2050.0,8538920.808,2020.0,37.15940379117576,2313375.5140000004,0.0,0.0,52.12791620459974,2925933.382
240,GLOBIOM,BAU_DIET,WLD,CONS,CRP,1000 t,2020.0,6225545.294,2020.0,0.0,0.0,0.0,0.0,0.0661964698291841,4118.3650000002235
241,GLOBIOM,BAU_DIET,WLD,CONS,CRP,1000 t,2050.0,6358655.11,2020.0,2.138123003109269,133109.81600000057,-25.533269918106495,-2180265.698,13.284684739288426,745667.6840000004
242,GLOBIOM,BAU_MITI,WLD,CONS,CRP,1000 t,2020.0,6221426.929,2020.0,-0.0661526790909285,-4118.3650000002235,-0.0661526790909285,-4118.3650000002235,0.0,0.0
243,GLOBIOM,BAU_MITI,WLD,CONS,CRP,1000 t,2050.0,7868253.885,2020.0,26.386581631382473,1642708.591,-7.854235190607009,-670666.9230000004,40.17943187532093,2255266.459
244,GLOBIOM,BAU_PROD,WLD,CONS,CRP,1000 t,2020.0,6225545.294,2020.0,0.0,0.0,0.0,0.0,0.0661964698291841,4118.3650000002235
245,GLOBIOM,BAU_PROD,WLD,CONS,CRP,1000 t,2050.0,8630663.873,2020.0,38.63305887948456,2405118.579,1.074410538086343,91743.06499999948,53.762394567673134,3017676.4469999997
246,GLOBIOM,BAU_WAST,WLD,CONS,CRP,1000 t,2020.0,6225545.294,2020.0,0.0,0.0,0.0,0.0,0.0661964698291841,4118.3650000002235
247,GLOBIOM,BAU_WAST,WLD,CONS,CRP,1000 t,2050.0,7645788.404,2020.0,22.81315198796786,1420243.1100000003,-10.459546634549373,-893132.4040000001,36.216025865011446,2032800.978
248,GLOBIOM,EL2,WLD,CONS,CRP,1000 t,2020.0,6225545.294,2020.0,0.0,0.0,0.0,0.0,0.0661964698291841,4118.3650000002235
249,GLOBIOM,EL2,WLD,CONS,CRP,1000 t,2050.0,5897132.765,2020.0,-5.275241179539961,-328412.5290000001,-30.938195849350713,-2641788.0430000005,5.062283547684535,284145.3389999997
250,GLOBIOM,ELM,WLD,CONS,CRP,1000 t,2020.0,6221426.929,2020.0,-0.0661526790909285,-4118.3650000002235,-0.0661526790909285,-4118.3650000002235,0.0,0.0
251,GLOBIOM,ELM,WLD,CONS,CRP,1000 t,2050.0,5612987.426,2020.0,-9.839425127793469,-612557.8679999998,-34.265845155265204,-2925933.382,0.0,0.0
252,GLOBIOM,BAU,WLD,CONS,LSP,1000 t,2020.0,1161817.773,2020.0,0.0,0.0,0.0,0.0,0.0329705969273596,382.9320000000298
253,GLOBIOM,BAU,WLD,CONS,LSP,1000 t,2050.0,1638172.358,2020.0,41.00080030364624,476354.585,0.0,0.0,69.942004369431,674212.7036
254,GLOBIOM,BAU_DIET,WLD,CONS,LSP,1000 t,2020.0,1161817.773,2020.0,0.0,0.0,0.0,0.0,0.0329705969273596,382.9320000000298
255,GLOBIOM,BAU_DIET,WLD,CONS,LSP,1000 t,2050.0,1111794.498,2020.0,-4.305604214577645,-50023.27500000014,-32.13201940744749,-526377.8600000001,15.33620654404018,147834.8435999999
256,GLOBIOM,BAU_MITI,WLD,CONS,LSP,1000 t,2020.0,1161434.841,2020.0,-0.0329597299076633,-382.9320000000298,-0.0329597299076633,-382.9320000000298,0.0,0.0
257,GLOBIOM,BAU_MITI,WLD,CONS,LSP,1000 t,2050.0,1432437.482,2020.0,23.292784401224683,270619.70900000003,-12.558805243861888,-205734.87599999993,48.599319013158905,468477.8276000001
258,GLOBIOM,BAU_PROD,WLD,CONS,LSP,1000 t,2020.0,1161817.773,2020.0,0.0,0.0,0.0,0.0,0.0329705969273596,382.9320000000298
259,GLOBIOM,BAU_PROD,WLD,CONS,LSP,1000 t,2050.0,1642261.485,2020.0,41.352759715442915,480443.71200000006,0.2496151873171879,4089.127000000095,70.36620542196835,678301.8306000001
260,GLOBIOM,BAU_WAST,WLD,CONS,LSP,1000 t,2020.0,1161817.773,2020.0,0.0,0.0,0.0,0.0,0.0329705969273596,382.9320000000298
261,GLOBIOM,BAU_WAST,WLD,CONS,LSP,1000 t,2050.0,1511830.794,2020.0,30.126326962292037,350013.02099999995,-7.712348666061426,-126341.564,56.835484462367134,547871.1396
262,GLOBIOM,EL2,WLD,CONS,LSP,1000 t,2020.0,1161817.773,2020.0,0.0,0.0,0.0,0.0,0.0329705969273596,382.9320000000298
263,GLOBIOM,EL2,WLD,CONS,LSP,1000 t,2050.0,1055410.852,2020.0,-9.15865839487378,-106406.92100000007,-35.57388226910859,-582761.506,9.487035809286247,91451.19759999996
264,GLOBIOM,ELM,WLD,CONS,LSP,1000 t,2020.0,1161434.841,2020.0,-0.0329597299076633,-382.9320000000298,-0.0329597299076633,-382.9320000000298,0.0,0.0
265,GLOBIOM,ELM,WLD,CONS,LSP,1000 t,2050.0,963959.6544,2020.0,-17.030047499540192,-197858.11860000005,-41.156396047551915,-674212.7036,0.0,0.0
266,GLOBIOM,BAU,WLD,CONS,RUM,1000 t,2020.0,93369.98765,2020.0,0.0,0.0,0.0,0.0,0.0402516832720641,37.56786999999895
267,GLOBIOM,BAU,WLD,CONS,RUM,1000 t,2050.0,125344.0719,2020.0,34.244498746059335,31974.08425,0.0,0.0,104.53970721001036,64063.02598
268,GLOBIOM,BAU_DIET,WLD,CONS,RUM,1000 t,2020.0,93369.98765,2020.0,0.0,0.0,0.0,0.0,0.0402516832720641,37.56786999999895
269,GLOBIOM,BAU_DIET,WLD,CONS,RUM,1000 t,2050.0,68248.62355,2020.0,-26.905180917628613,-25121.36409999999,-45.550976192596465,-57095.44834999999,11.369873874372033,6967.577630000007
270,GLOBIOM,BAU_MITI,WLD,CONS,RUM,1000 t,2020.0,93332.41978,2020.0,-0.0402354878109475,-37.56786999999895,-0.0402354878109475,-37.56786999999895,0.0,0.0
271,GLOBIOM,BAU_MITI,WLD,CONS,RUM,1000 t,2050.0,98462.31224,2020.0,5.453920170889092,5092.324590000004,-21.446374968132815,-26881.759659999996,60.67335464303055,37181.26632
272,GLOBIOM,BAU_PROD,WLD,CONS,RUM,1000 t,2020.0,93369.98765,2020.0,0.0,0.0,0.0,0.0,0.0402516832720641,37.56786999999895
273,GLOBIOM,BAU_PROD,WLD,CONS,RUM,1000 t,2050.0,125528.8275,2020.0,34.44237346431737,32158.839850000004,0.1473987538456568,184.75560000000405,104.84119618955748,64247.78158
274,GLOBIOM,BAU_WAST,WLD,CONS,RUM,1000 t,2020.0,93369.98765,2020.0,0.0,0.0,0.0,0.0,0.0402516832720641,37.56786999999895
275,GLOBIOM,BAU_WAST,WLD,CONS,RUM,1000 t,2050.0,116258.8281,2020.0,24.51413031754857,22888.840450000003,-7.248243704136435,-9085.243799999997,89.71417075970169,54977.78218
276,GLOBIOM,EL2,WLD,CONS,RUM,1000 t,2020.0,93369.98765,2020.0,0.0,0.0,0.0,0.0,0.0402516832720641,37.56786999999895
277,GLOBIOM,EL2,WLD,CONS,RUM,1000 t,2050.0,66691.75226,2020.0,-28.57260246194324,-26678.23539,-46.79305431117082,-58652.31964,8.829330927320434,5410.706339999997
278,GLOBIOM,ELM,WLD,CONS,RUM,1000 t,2020.0,93332.41978,2020.0,-0.0402354878109475,-37.56786999999895,-0.0402354878109475,-37.56786999999895,0.0,0.0
279,GLOBIOM,ELM,WLD,CONS,RUM,1000 t,2050.0,61281.04592,2020.0,-34.36751202140702,-32088.94173,-51.109737388386215,-64063.02598,0.0,0.0
280,GLOBIOM,BAU,WLD,CONS,VFN,1000 t,2020.0,928055.5836,2020.0,0.0,0.0,0.0,0.0,0.0315807517365636,292.99439999996684
281,GLOBIOM,BAU,WLD,CONS,VFN,1000 t,2050.0,1437520.372,2020.0,54.89593483439281,509464.7884,0.0,0.0,87.00752541740572,668823.8349
282,GLOBIOM,BAU_DIET,WLD,CONS,VFN,1000 t,2020.0,928055.5836,2020.0,0.0,0.0,0.0,0.0,0.0315807517365636,292.99439999996684
283,GLOBIOM,BAU_DIET,WLD,CONS,VFN,1000 t,2050.0,870483.6167,2020.0,-6.203504177699556,-57571.9669,-39.445476136876614,-567036.7553,13.24151660471947,101787.07960000006
284,GLOBIOM,BAU_MITI,WLD,CONS,VFN,1000 t,2020.0,927762.5892,2020.0,-0.0315707814464537,-292.99439999996684,-0.0315707814464537,-292.99439999996684,0.0,0.0
285,GLOBIOM,BAU_MITI,WLD,CONS,VFN,1000 t,2050.0,1315577.747,2020.0,41.75635277111003,387522.1634,-8.482844999987242,-121942.625,71.14396689793544,546881.2099
286,GLOBIOM,BAU_PROD,WLD,CONS,VFN,1000 t,2020.0,928055.5836,2020.0,0.0,0.0,0.0,0.0,0.0315807517365636,292.99439999996684
287,GLOBIOM,BAU_PROD,WLD,CONS,VFN,1000 t,2050.0,1461552.777,2020.0,57.48547854542535,533497.1934,1.6717957858617416,24032.405000000028,90.13390934657824,692856.2399
288,GLOBIOM,BAU_WAST,WLD,CONS,VFN,1000 t,2020.0,928055.5836,2020.0,0.0,0.0,0.0,0.0,0.0315807517365636,292.99439999996684
289,GLOBIOM,BAU_WAST,WLD,CONS,VFN,1000 t,2050.0,1186854.194,2020.0,27.886111023232026,258798.6103999999,-17.437400045416545,-250666.17800000007,54.398275095338654,418157.65689999994
290,GLOBIOM,EL2,WLD,CONS,VFN,1000 t,2020.0,928055.5836,2020.0,0.0,0.0,0.0,0.0,0.0315807517365636,292.99439999996684
291,GLOBIOM,EL2,WLD,CONS,VFN,1000 t,2050.0,797119.2724,2020.0,-14.10867123842818,-130936.3112,-44.54901037047703,-640401.0996,3.697523525633176,28422.73530000006
292,GLOBIOM,ELM,WLD,CONS,VFN,1000 t,2020.0,927762.5892,2020.0,-0.0315707814464537,-292.99439999996684,-0.0315707814464537,-292.99439999996684,0.0,0.0
293,GLOBIOM,ELM,WLD,CONS,VFN,1000 t,2050.0,768696.5371,2020.0,-17.171282552046492,-159359.04650000003,-46.52621610986116,-668823.8349,0.0,0.0
294,GLOBIOM,BAU,WLD,ECH4,AGR,MtCO2e,2020.0,3278.905995,2020.0,0.0,0.0,0.0,0.0,0.1635451208590188,5.3537350000001425
